date,Approving,Disapproving,Unsure/NoData,party
2014-02-13,40.0,53.0,7.0,D
2014-02-14,40.0,53.0,7.0,D
2014-02-15,40.0,53.0,7.0,D
2014-02-16,40.0,53.0,7.0,D
2014-02-03,41.0,51.0,8.0,D
2014-02-04,41.0,51.0,8.0,D
2014-02-05,41.0,51.0,8.0,D
2014-02-06,41.0,51.0,8.0,D
2014-02-07,41.0,51.0,8.0,D
2014-02-08,41.0,51.0,8.0,D
2014-02-09,41.0,51.0,8.0,D
2014-01-27,42.0,50.0,8.0,D
2014-01-28,42.0,50.0,8.0,D
2014-01-29,42.0,50.0,8.0,D
2014-01-30,42.0,50.0,8.0,D
2014-01-31,42.0,50.0,8.0,D
2014-02-01,42.0,50.0,8.0,D
2014-02-02,42.0,50.0,8.0,D
2014-01-20,42.0,50.0,8.0,D
2014-01-21,42.0,50.0,8.0,D
2014-01-22,42.0,50.0,8.0,D
2014-01-23,42.0,50.0,8.0,D
2014-01-24,42.0,50.0,8.0,D
2014-01-25,42.0,50.0,8.0,D
2014-01-26,42.0,50.0,8.0,D
2014-01-13,40.0,52.0,8.0,D
2014-01-14,40.0,52.0,8.0,D
2014-01-15,40.0,52.0,8.0,D
2014-01-16,40.0,52.0,8.0,D
2014-01-17,40.0,52.0,8.0,D
2014-01-18,40.0,52.0,8.0,D
2014-01-19,40.0,52.0,8.0,D
2014-01-06,41.0,51.0,8.0,D
2014-01-07,41.0,51.0,8.0,D
2014-01-08,41.0,51.0,8.0,D
2014-01-09,41.0,51.0,8.0,D
2014-01-10,41.0,51.0,8.0,D
2014-01-11,41.0,51.0,8.0,D
2014-01-12,41.0,51.0,8.0,D
2014-01-02,41.0,53.0,6.0,D
2014-01-03,41.0,53.0,6.0,D
2014-01-04,41.0,53.0,6.0,D
2014-01-05,41.0,53.0,6.0,D
2013-12-23,43.0,51.0,6.0,D
2013-12-24,43.0,51.0,6.0,D
2013-12-25,43.0,51.0,6.0,D
2013-12-26,43.0,51.0,6.0,D
2013-12-27,43.0,51.0,6.0,D
2013-12-28,43.0,51.0,6.0,D
2013-12-29,43.0,51.0,6.0,D
2013-12-16,40.0,52.0,8.0,D
2013-12-17,40.0,52.0,8.0,D
2013-12-18,40.0,52.0,8.0,D
2013-12-19,40.0,52.0,8.0,D
2013-12-20,40.0,52.0,8.0,D
2013-12-21,40.0,52.0,8.0,D
2013-12-22,40.0,52.0,8.0,D
2013-12-09,42.0,50.0,8.0,D
2013-12-10,42.0,50.0,8.0,D
2013-12-11,42.0,50.0,8.0,D
2013-12-12,42.0,50.0,8.0,D
2013-12-13,42.0,50.0,8.0,D
2013-12-14,42.0,50.0,8.0,D
2013-12-15,42.0,50.0,8.0,D
2013-12-02,41.0,51.0,8.0,D
2013-12-03,41.0,51.0,8.0,D
2013-12-04,41.0,51.0,8.0,D
2013-12-05,41.0,51.0,8.0,D
2013-12-06,41.0,51.0,8.0,D
2013-12-07,41.0,51.0,8.0,D
2013-12-08,41.0,51.0,8.0,D
2013-11-25,42.0,52.0,6.0,D
2013-11-26,42.0,52.0,6.0,D
2013-11-27,42.0,52.0,6.0,D
2013-11-28,42.0,52.0,6.0,D
2013-11-29,42.0,52.0,6.0,D
2013-11-30,42.0,52.0,6.0,D
2013-12-01,42.0,52.0,6.0,D
2013-11-18,40.0,53.0,7.0,D
2013-11-19,40.0,53.0,7.0,D
2013-11-20,40.0,53.0,7.0,D
2013-11-21,40.0,53.0,7.0,D
2013-11-22,40.0,53.0,7.0,D
2013-11-23,40.0,53.0,7.0,D
2013-11-24,40.0,53.0,7.0,D
2013-11-11,41.0,52.0,7.0,D
2013-11-12,41.0,52.0,7.0,D
2013-11-13,41.0,52.0,7.0,D
2013-11-14,41.0,52.0,7.0,D
2013-11-15,41.0,52.0,7.0,D
2013-11-16,41.0,52.0,7.0,D
2013-11-17,41.0,52.0,7.0,D
2013-11-04,41.0,52.0,7.0,D
2013-11-05,41.0,52.0,7.0,D
2013-11-06,41.0,52.0,7.0,D
2013-11-07,41.0,52.0,7.0,D
2013-11-08,41.0,52.0,7.0,D
2013-11-09,41.0,52.0,7.0,D
2013-11-10,41.0,52.0,7.0,D
2013-10-28,41.0,52.0,7.0,D
2013-10-29,41.0,52.0,7.0,D
2013-10-30,41.0,52.0,7.0,D
2013-10-31,41.0,52.0,7.0,D
2013-11-01,41.0,52.0,7.0,D
2013-11-02,41.0,52.0,7.0,D
2013-11-03,41.0,52.0,7.0,D
2013-10-21,43.0,50.0,7.0,D
2013-10-22,43.0,50.0,7.0,D
2013-10-23,43.0,50.0,7.0,D
2013-10-24,43.0,50.0,7.0,D
2013-10-25,43.0,50.0,7.0,D
2013-10-26,43.0,50.0,7.0,D
2013-10-27,43.0,50.0,7.0,D
2013-10-14,43.0,51.0,6.0,D
2013-10-15,43.0,51.0,6.0,D
2013-10-16,43.0,51.0,6.0,D
2013-10-17,43.0,51.0,6.0,D
2013-10-18,43.0,51.0,6.0,D
2013-10-19,43.0,51.0,6.0,D
2013-10-20,43.0,51.0,6.0,D
2013-10-07,42.0,52.0,6.0,D
2013-10-08,42.0,52.0,6.0,D
2013-10-09,42.0,52.0,6.0,D
2013-10-10,42.0,52.0,6.0,D
2013-10-11,42.0,52.0,6.0,D
2013-10-12,42.0,52.0,6.0,D
2013-10-13,42.0,52.0,6.0,D
2013-09-30,44.0,50.0,6.0,D
2013-10-01,44.0,50.0,6.0,D
2013-10-02,44.0,50.0,6.0,D
2013-10-03,44.0,50.0,6.0,D
2013-10-04,44.0,50.0,6.0,D
2013-10-05,44.0,50.0,6.0,D
2013-10-06,44.0,50.0,6.0,D
2013-09-23,45.0,48.0,7.0,D
2013-09-24,45.0,48.0,7.0,D
2013-09-25,45.0,48.0,7.0,D
2013-09-26,45.0,48.0,7.0,D
2013-09-27,45.0,48.0,7.0,D
2013-09-28,45.0,48.0,7.0,D
2013-09-29,45.0,48.0,7.0,D
2013-09-16,44.0,47.0,9.0,D
2013-09-17,44.0,47.0,9.0,D
2013-09-18,44.0,47.0,9.0,D
2013-09-19,44.0,47.0,9.0,D
2013-09-20,44.0,47.0,9.0,D
2013-09-21,44.0,47.0,9.0,D
2013-09-22,44.0,47.0,9.0,D
2013-09-09,45.0,46.0,9.0,D
2013-09-10,45.0,46.0,9.0,D
2013-09-11,45.0,46.0,9.0,D
2013-09-12,45.0,46.0,9.0,D
2013-09-13,45.0,46.0,9.0,D
2013-09-14,45.0,46.0,9.0,D
2013-09-15,45.0,46.0,9.0,D
2013-09-02,44.0,48.0,8.0,D
2013-09-03,44.0,48.0,8.0,D
2013-09-04,44.0,48.0,8.0,D
2013-09-05,44.0,48.0,8.0,D
2013-09-06,44.0,48.0,8.0,D
2013-09-07,44.0,48.0,8.0,D
2013-09-08,44.0,48.0,8.0,D
2013-08-26,44.0,48.0,8.0,D
2013-08-27,44.0,48.0,8.0,D
2013-08-28,44.0,48.0,8.0,D
2013-08-29,44.0,48.0,8.0,D
2013-08-30,44.0,48.0,8.0,D
2013-08-31,44.0,48.0,8.0,D
2013-09-01,44.0,48.0,8.0,D
2013-08-19,46.0,46.0,8.0,D
2013-08-20,46.0,46.0,8.0,D
2013-08-21,46.0,46.0,8.0,D
2013-08-22,46.0,46.0,8.0,D
2013-08-23,46.0,46.0,8.0,D
2013-08-24,46.0,46.0,8.0,D
2013-08-25,46.0,46.0,8.0,D
2013-08-12,46.0,45.0,9.0,D
2013-08-13,46.0,45.0,9.0,D
2013-08-14,46.0,45.0,9.0,D
2013-08-15,46.0,45.0,9.0,D
2013-08-16,46.0,45.0,9.0,D
2013-08-17,46.0,45.0,9.0,D
2013-08-18,46.0,45.0,9.0,D
2013-08-05,44.0,48.0,8.0,D
2013-08-06,44.0,48.0,8.0,D
2013-08-07,44.0,48.0,8.0,D
2013-08-08,44.0,48.0,8.0,D
2013-08-09,44.0,48.0,8.0,D
2013-08-10,44.0,48.0,8.0,D
2013-08-11,44.0,48.0,8.0,D
2013-07-29,45.0,48.0,7.0,D
2013-07-30,45.0,48.0,7.0,D
2013-07-31,45.0,48.0,7.0,D
2013-08-01,45.0,48.0,7.0,D
2013-08-02,45.0,48.0,7.0,D
2013-08-03,45.0,48.0,7.0,D
2013-08-04,45.0,48.0,7.0,D
2013-07-22,46.0,47.0,7.0,D
2013-07-23,46.0,47.0,7.0,D
2013-07-24,46.0,47.0,7.0,D
2013-07-25,46.0,47.0,7.0,D
2013-07-26,46.0,47.0,7.0,D
2013-07-27,46.0,47.0,7.0,D
2013-07-28,46.0,47.0,7.0,D
2013-07-15,47.0,46.0,7.0,D
2013-07-16,47.0,46.0,7.0,D
2013-07-17,47.0,46.0,7.0,D
2013-07-18,47.0,46.0,7.0,D
2013-07-19,47.0,46.0,7.0,D
2013-07-20,47.0,46.0,7.0,D
2013-07-21,47.0,46.0,7.0,D
2013-07-08,46.0,47.0,7.0,D
2013-07-09,46.0,47.0,7.0,D
2013-07-10,46.0,47.0,7.0,D
2013-07-11,46.0,47.0,7.0,D
2013-07-12,46.0,47.0,7.0,D
2013-07-13,46.0,47.0,7.0,D
2013-07-14,46.0,47.0,7.0,D
2013-07-01,46.0,46.0,8.0,D
2013-07-02,46.0,46.0,8.0,D
2013-07-03,46.0,46.0,8.0,D
2013-07-04,46.0,46.0,8.0,D
2013-07-05,46.0,46.0,8.0,D
2013-07-06,46.0,46.0,8.0,D
2013-07-07,46.0,46.0,8.0,D
2013-06-24,47.0,45.0,8.0,D
2013-06-25,47.0,45.0,8.0,D
2013-06-26,47.0,45.0,8.0,D
2013-06-27,47.0,45.0,8.0,D
2013-06-28,47.0,45.0,8.0,D
2013-06-29,47.0,45.0,8.0,D
2013-06-30,47.0,45.0,8.0,D
2013-06-17,46.0,46.0,8.0,D
2013-06-18,46.0,46.0,8.0,D
2013-06-19,46.0,46.0,8.0,D
2013-06-20,46.0,46.0,8.0,D
2013-06-21,46.0,46.0,8.0,D
2013-06-22,46.0,46.0,8.0,D
2013-06-23,46.0,46.0,8.0,D
2013-06-10,47.0,46.0,7.0,D
2013-06-11,47.0,46.0,7.0,D
2013-06-12,47.0,46.0,7.0,D
2013-06-13,47.0,46.0,7.0,D
2013-06-14,47.0,46.0,7.0,D
2013-06-15,47.0,46.0,7.0,D
2013-06-16,47.0,46.0,7.0,D
2013-06-03,48.0,45.0,7.0,D
2013-06-04,48.0,45.0,7.0,D
2013-06-05,48.0,45.0,7.0,D
2013-06-06,48.0,45.0,7.0,D
2013-06-07,48.0,45.0,7.0,D
2013-06-08,48.0,45.0,7.0,D
2013-06-09,48.0,45.0,7.0,D
2013-05-27,48.0,44.0,8.0,D
2013-05-28,48.0,44.0,8.0,D
2013-05-29,48.0,44.0,8.0,D
2013-05-30,48.0,44.0,8.0,D
2013-05-31,48.0,44.0,8.0,D
2013-06-01,48.0,44.0,8.0,D
2013-06-02,48.0,44.0,8.0,D
2013-05-20,49.0,44.0,7.0,D
2013-05-21,49.0,44.0,7.0,D
2013-05-22,49.0,44.0,7.0,D
2013-05-23,49.0,44.0,7.0,D
2013-05-24,49.0,44.0,7.0,D
2013-05-25,49.0,44.0,7.0,D
2013-05-26,49.0,44.0,7.0,D
2013-05-13,49.0,44.0,7.0,D
2013-05-14,49.0,44.0,7.0,D
2013-05-15,49.0,44.0,7.0,D
2013-05-16,49.0,44.0,7.0,D
2013-05-17,49.0,44.0,7.0,D
2013-05-18,49.0,44.0,7.0,D
2013-05-19,49.0,44.0,7.0,D
2013-05-06,49.0,44.0,7.0,D
2013-05-07,49.0,44.0,7.0,D
2013-05-08,49.0,44.0,7.0,D
2013-05-09,49.0,44.0,7.0,D
2013-05-10,49.0,44.0,7.0,D
2013-05-11,49.0,44.0,7.0,D
2013-05-12,49.0,44.0,7.0,D
2013-04-29,50.0,44.0,6.0,D
2013-04-30,50.0,44.0,6.0,D
2013-05-01,50.0,44.0,6.0,D
2013-05-02,50.0,44.0,6.0,D
2013-05-03,50.0,44.0,6.0,D
2013-05-04,50.0,44.0,6.0,D
2013-05-05,50.0,44.0,6.0,D
2013-04-22,51.0,42.0,7.0,D
2013-04-23,51.0,42.0,7.0,D
2013-04-24,51.0,42.0,7.0,D
2013-04-25,51.0,42.0,7.0,D
2013-04-26,51.0,42.0,7.0,D
2013-04-27,51.0,42.0,7.0,D
2013-04-28,51.0,42.0,7.0,D
2013-04-15,50.0,43.0,7.0,D
2013-04-16,50.0,43.0,7.0,D
2013-04-17,50.0,43.0,7.0,D
2013-04-18,50.0,43.0,7.0,D
2013-04-19,50.0,43.0,7.0,D
2013-04-20,50.0,43.0,7.0,D
2013-04-21,50.0,43.0,7.0,D
2013-04-08,49.0,45.0,6.0,D
2013-04-09,49.0,45.0,6.0,D
2013-04-10,49.0,45.0,6.0,D
2013-04-11,49.0,45.0,6.0,D
2013-04-12,49.0,45.0,6.0,D
2013-04-13,49.0,45.0,6.0,D
2013-04-14,49.0,45.0,6.0,D
2013-04-01,48.0,45.0,7.0,D
2013-04-02,48.0,45.0,7.0,D
2013-04-03,48.0,45.0,7.0,D
2013-04-04,48.0,45.0,7.0,D
2013-04-05,48.0,45.0,7.0,D
2013-04-06,48.0,45.0,7.0,D
2013-04-07,48.0,45.0,7.0,D
2013-03-25,48.0,45.0,7.0,D
2013-03-26,48.0,45.0,7.0,D
2013-03-27,48.0,45.0,7.0,D
2013-03-28,48.0,45.0,7.0,D
2013-03-29,48.0,45.0,7.0,D
2013-03-30,48.0,45.0,7.0,D
2013-03-18,47.0,45.0,8.0,D
2013-03-19,47.0,45.0,8.0,D
2013-03-20,47.0,45.0,8.0,D
2013-03-21,47.0,45.0,8.0,D
2013-03-22,47.0,45.0,8.0,D
2013-03-23,47.0,45.0,8.0,D
2013-03-24,47.0,45.0,8.0,D
2013-03-11,48.0,46.0,6.0,D
2013-03-12,48.0,46.0,6.0,D
2013-03-13,48.0,46.0,6.0,D
2013-03-14,48.0,46.0,6.0,D
2013-03-15,48.0,46.0,6.0,D
2013-03-16,48.0,46.0,6.0,D
2013-03-17,48.0,46.0,6.0,D
2013-03-04,49.0,44.0,7.0,D
2013-03-05,49.0,44.0,7.0,D
2013-03-06,49.0,44.0,7.0,D
2013-03-07,49.0,44.0,7.0,D
2013-03-08,49.0,44.0,7.0,D
2013-03-09,49.0,44.0,7.0,D
2013-03-10,49.0,44.0,7.0,D
2013-02-25,49.0,44.0,7.0,D
2013-02-26,49.0,44.0,7.0,D
2013-02-27,49.0,44.0,7.0,D
2013-02-28,49.0,44.0,7.0,D
2013-03-01,49.0,44.0,7.0,D
2013-03-02,49.0,44.0,7.0,D
2013-03-03,49.0,44.0,7.0,D
2013-02-18,51.0,42.0,7.0,D
2013-02-19,51.0,42.0,7.0,D
2013-02-20,51.0,42.0,7.0,D
2013-02-21,51.0,42.0,7.0,D
2013-02-22,51.0,42.0,7.0,D
2013-02-23,51.0,42.0,7.0,D
2013-02-24,51.0,42.0,7.0,D
2013-02-11,51.0,43.0,6.0,D
2013-02-12,51.0,43.0,6.0,D
2013-02-13,51.0,43.0,6.0,D
2013-02-14,51.0,43.0,6.0,D
2013-02-15,51.0,43.0,6.0,D
2013-02-16,51.0,43.0,6.0,D
2013-02-17,51.0,43.0,6.0,D
2013-02-04,52.0,42.0,6.0,D
2013-02-05,52.0,42.0,6.0,D
2013-02-06,52.0,42.0,6.0,D
2013-02-07,52.0,42.0,6.0,D
2013-02-08,52.0,42.0,6.0,D
2013-02-09,52.0,42.0,6.0,D
2013-02-10,52.0,42.0,6.0,D
2013-01-28,53.0,42.0,5.0,D
2013-01-29,53.0,42.0,5.0,D
2013-01-30,53.0,42.0,5.0,D
2013-01-31,53.0,42.0,5.0,D
2013-02-01,53.0,42.0,5.0,D
2013-02-02,53.0,42.0,5.0,D
2013-02-03,53.0,42.0,5.0,D
2013-01-21,52.0,43.0,5.0,D
2013-01-22,52.0,43.0,5.0,D
2013-01-23,52.0,43.0,5.0,D
2013-01-24,52.0,43.0,5.0,D
2013-01-25,52.0,43.0,5.0,D
2013-01-26,52.0,43.0,5.0,D
2013-01-27,52.0,43.0,5.0,D
2013-01-14,50.0,43.0,7.0,D
2013-01-15,50.0,43.0,7.0,D
2013-01-16,50.0,43.0,7.0,D
2013-01-17,50.0,43.0,7.0,D
2013-01-18,50.0,43.0,7.0,D
2013-01-19,50.0,43.0,7.0,D
2013-01-20,50.0,43.0,7.0,D
2013-01-07,54.0,41.0,5.0,D
2013-01-08,54.0,41.0,5.0,D
2013-01-09,54.0,41.0,5.0,D
2013-01-10,54.0,41.0,5.0,D
2013-01-11,54.0,41.0,5.0,D
2013-01-12,54.0,41.0,5.0,D
2013-01-13,54.0,41.0,5.0,D
2012-12-31,53.0,40.0,7.0,D
2013-01-01,53.0,40.0,7.0,D
2013-01-02,53.0,40.0,7.0,D
2013-01-03,53.0,40.0,7.0,D
2013-01-04,53.0,40.0,7.0,D
2013-01-05,53.0,40.0,7.0,D
2013-01-06,53.0,40.0,7.0,D
2012-12-24,53.0,41.0,6.0,D
2012-12-25,53.0,41.0,6.0,D
2012-12-26,53.0,41.0,6.0,D
2012-12-27,53.0,41.0,6.0,D
2012-12-28,53.0,41.0,6.0,D
2012-12-29,53.0,41.0,6.0,D
2012-12-30,53.0,41.0,6.0,D
2012-12-17,57.0,37.0,6.0,D
2012-12-18,57.0,37.0,6.0,D
2012-12-19,57.0,37.0,6.0,D
2012-12-20,57.0,37.0,6.0,D
2012-12-21,57.0,37.0,6.0,D
2012-12-22,57.0,37.0,6.0,D
2012-12-23,57.0,37.0,6.0,D
2012-12-10,52.0,40.0,8.0,D
2012-12-11,52.0,40.0,8.0,D
2012-12-12,52.0,40.0,8.0,D
2012-12-13,52.0,40.0,8.0,D
2012-12-14,52.0,40.0,8.0,D
2012-12-15,52.0,40.0,8.0,D
2012-12-16,52.0,40.0,8.0,D
2012-12-03,50.0,44.0,6.0,D
2012-12-04,50.0,44.0,6.0,D
2012-12-05,50.0,44.0,6.0,D
2012-12-06,50.0,44.0,6.0,D
2012-12-07,50.0,44.0,6.0,D
2012-12-08,50.0,44.0,6.0,D
2012-12-09,50.0,44.0,6.0,D
2012-11-26,51.0,42.0,7.0,D
2012-11-27,51.0,42.0,7.0,D
2012-11-28,51.0,42.0,7.0,D
2012-11-29,51.0,42.0,7.0,D
2012-11-30,51.0,42.0,7.0,D
2012-12-01,51.0,42.0,7.0,D
2012-12-02,51.0,42.0,7.0,D
2012-11-19,52.0,40.0,8.0,D
2012-11-20,52.0,40.0,8.0,D
2012-11-21,52.0,40.0,8.0,D
2012-11-22,52.0,40.0,8.0,D
2012-11-23,52.0,40.0,8.0,D
2012-11-24,52.0,40.0,8.0,D
2012-11-25,52.0,40.0,8.0,D
2012-11-12,53.0,41.0,6.0,D
2012-11-13,53.0,41.0,6.0,D
2012-11-14,53.0,41.0,6.0,D
2012-11-15,53.0,41.0,6.0,D
2012-11-16,53.0,41.0,6.0,D
2012-11-17,53.0,41.0,6.0,D
2012-11-18,53.0,41.0,6.0,D
2012-11-05,51.0,43.0,6.0,D
2012-11-06,51.0,43.0,6.0,D
2012-11-07,51.0,43.0,6.0,D
2012-11-08,51.0,43.0,6.0,D
2012-11-09,51.0,43.0,6.0,D
2012-11-10,51.0,43.0,6.0,D
2012-11-11,51.0,43.0,6.0,D
2012-10-29,52.0,45.0,3.0,D
2012-10-30,52.0,45.0,3.0,D
2012-10-31,52.0,45.0,3.0,D
2012-11-01,52.0,45.0,3.0,D
2012-11-02,52.0,45.0,3.0,D
2012-11-03,52.0,45.0,3.0,D
2012-11-04,52.0,45.0,3.0,D
2012-10-22,50.0,45.0,5.0,D
2012-10-23,50.0,45.0,5.0,D
2012-10-24,50.0,45.0,5.0,D
2012-10-25,50.0,45.0,5.0,D
2012-10-26,50.0,45.0,5.0,D
2012-10-27,50.0,45.0,5.0,D
2012-10-28,50.0,45.0,5.0,D
2012-10-15,50.0,45.0,5.0,D
2012-10-16,50.0,45.0,5.0,D
2012-10-17,50.0,45.0,5.0,D
2012-10-18,50.0,45.0,5.0,D
2012-10-19,50.0,45.0,5.0,D
2012-10-20,50.0,45.0,5.0,D
2012-10-21,50.0,45.0,5.0,D
2012-10-08,50.0,45.0,5.0,D
2012-10-09,50.0,45.0,5.0,D
2012-10-10,50.0,45.0,5.0,D
2012-10-11,50.0,45.0,5.0,D
2012-10-12,50.0,45.0,5.0,D
2012-10-13,50.0,45.0,5.0,D
2012-10-14,50.0,45.0,5.0,D
2012-10-01,52.0,43.0,5.0,D
2012-10-02,52.0,43.0,5.0,D
2012-10-03,52.0,43.0,5.0,D
2012-10-04,52.0,43.0,5.0,D
2012-10-05,52.0,43.0,5.0,D
2012-10-06,52.0,43.0,5.0,D
2012-10-07,52.0,43.0,5.0,D
2012-09-24,48.0,45.0,7.0,D
2012-09-25,48.0,45.0,7.0,D
2012-09-26,48.0,45.0,7.0,D
2012-09-27,48.0,45.0,7.0,D
2012-09-28,48.0,45.0,7.0,D
2012-09-29,48.0,45.0,7.0,D
2012-09-30,48.0,45.0,7.0,D
2012-09-17,49.0,45.0,6.0,D
2012-09-18,49.0,45.0,6.0,D
2012-09-19,49.0,45.0,6.0,D
2012-09-20,49.0,45.0,6.0,D
2012-09-21,49.0,45.0,6.0,D
2012-09-22,49.0,45.0,6.0,D
2012-09-23,49.0,45.0,6.0,D
2012-09-10,50.0,44.0,6.0,D
2012-09-11,50.0,44.0,6.0,D
2012-09-12,50.0,44.0,6.0,D
2012-09-13,50.0,44.0,6.0,D
2012-09-14,50.0,44.0,6.0,D
2012-09-15,50.0,44.0,6.0,D
2012-09-16,50.0,44.0,6.0,D
2012-09-03,50.0,44.0,6.0,D
2012-09-04,50.0,44.0,6.0,D
2012-09-05,50.0,44.0,6.0,D
2012-09-06,50.0,44.0,6.0,D
2012-09-07,50.0,44.0,6.0,D
2012-09-08,50.0,44.0,6.0,D
2012-09-09,50.0,44.0,6.0,D
2012-08-27,44.0,47.0,9.0,D
2012-08-28,44.0,47.0,9.0,D
2012-08-29,44.0,47.0,9.0,D
2012-08-30,44.0,47.0,9.0,D
2012-08-31,44.0,47.0,9.0,D
2012-09-01,44.0,47.0,9.0,D
2012-09-02,44.0,47.0,9.0,D
2012-08-20,46.0,47.0,7.0,D
2012-08-21,46.0,47.0,7.0,D
2012-08-22,46.0,47.0,7.0,D
2012-08-23,46.0,47.0,7.0,D
2012-08-24,46.0,47.0,7.0,D
2012-08-25,46.0,47.0,7.0,D
2012-08-26,46.0,47.0,7.0,D
2012-08-13,45.0,49.0,6.0,D
2012-08-14,45.0,49.0,6.0,D
2012-08-15,45.0,49.0,6.0,D
2012-08-16,45.0,49.0,6.0,D
2012-08-17,45.0,49.0,6.0,D
2012-08-18,45.0,49.0,6.0,D
2012-08-19,45.0,49.0,6.0,D
2012-08-06,45.0,49.0,6.0,D
2012-08-07,45.0,49.0,6.0,D
2012-08-08,45.0,49.0,6.0,D
2012-08-09,45.0,49.0,6.0,D
2012-08-10,45.0,49.0,6.0,D
2012-08-11,45.0,49.0,6.0,D
2012-08-12,45.0,49.0,6.0,D
2012-07-30,45.0,48.0,7.0,D
2012-07-31,45.0,48.0,7.0,D
2012-08-01,45.0,48.0,7.0,D
2012-08-02,45.0,48.0,7.0,D
2012-08-03,45.0,48.0,7.0,D
2012-08-04,45.0,48.0,7.0,D
2012-08-05,45.0,48.0,7.0,D
2012-07-23,47.0,47.0,6.0,D
2012-07-24,47.0,47.0,6.0,D
2012-07-25,47.0,47.0,6.0,D
2012-07-26,47.0,47.0,6.0,D
2012-07-27,47.0,47.0,6.0,D
2012-07-28,47.0,47.0,6.0,D
2012-07-29,47.0,47.0,6.0,D
2012-07-16,45.0,48.0,7.0,D
2012-07-17,45.0,48.0,7.0,D
2012-07-18,45.0,48.0,7.0,D
2012-07-19,45.0,48.0,7.0,D
2012-07-20,45.0,48.0,7.0,D
2012-07-21,45.0,48.0,7.0,D
2012-07-22,45.0,48.0,7.0,D
2012-07-09,46.0,47.0,7.0,D
2012-07-10,46.0,47.0,7.0,D
2012-07-11,46.0,47.0,7.0,D
2012-07-12,46.0,47.0,7.0,D
2012-07-13,46.0,47.0,7.0,D
2012-07-14,46.0,47.0,7.0,D
2012-07-15,46.0,47.0,7.0,D
2012-07-02,45.0,46.0,9.0,D
2012-07-03,45.0,46.0,9.0,D
2012-07-04,45.0,46.0,9.0,D
2012-07-05,45.0,46.0,9.0,D
2012-07-06,45.0,46.0,9.0,D
2012-07-07,45.0,46.0,9.0,D
2012-07-08,45.0,46.0,9.0,D
2012-06-25,47.0,46.0,7.0,D
2012-06-26,47.0,46.0,7.0,D
2012-06-27,47.0,46.0,7.0,D
2012-06-28,47.0,46.0,7.0,D
2012-06-29,47.0,46.0,7.0,D
2012-06-30,47.0,46.0,7.0,D
2012-07-01,47.0,46.0,7.0,D
2012-06-18,46.0,48.0,6.0,D
2012-06-19,46.0,48.0,6.0,D
2012-06-20,46.0,48.0,6.0,D
2012-06-21,46.0,48.0,6.0,D
2012-06-22,46.0,48.0,6.0,D
2012-06-23,46.0,48.0,6.0,D
2012-06-24,46.0,48.0,6.0,D
2012-06-11,46.0,48.0,6.0,D
2012-06-12,46.0,48.0,6.0,D
2012-06-13,46.0,48.0,6.0,D
2012-06-14,46.0,48.0,6.0,D
2012-06-15,46.0,48.0,6.0,D
2012-06-16,46.0,48.0,6.0,D
2012-06-17,46.0,48.0,6.0,D
2012-06-04,47.0,46.0,7.0,D
2012-06-05,47.0,46.0,7.0,D
2012-06-06,47.0,46.0,7.0,D
2012-06-07,47.0,46.0,7.0,D
2012-06-08,47.0,46.0,7.0,D
2012-06-09,47.0,46.0,7.0,D
2012-06-10,47.0,46.0,7.0,D
2012-05-28,46.0,46.0,8.0,D
2012-05-29,46.0,46.0,8.0,D
2012-05-30,46.0,46.0,8.0,D
2012-05-31,46.0,46.0,8.0,D
2012-06-01,46.0,46.0,8.0,D
2012-06-02,46.0,46.0,8.0,D
2012-06-03,46.0,46.0,8.0,D
2012-05-21,48.0,46.0,6.0,D
2012-05-22,48.0,46.0,6.0,D
2012-05-23,48.0,46.0,6.0,D
2012-05-24,48.0,46.0,6.0,D
2012-05-25,48.0,46.0,6.0,D
2012-05-26,48.0,46.0,6.0,D
2012-05-27,48.0,46.0,6.0,D
2012-05-14,47.0,46.0,7.0,D
2012-05-15,47.0,46.0,7.0,D
2012-05-16,47.0,46.0,7.0,D
2012-05-17,47.0,46.0,7.0,D
2012-05-18,47.0,46.0,7.0,D
2012-05-19,47.0,46.0,7.0,D
2012-05-20,47.0,46.0,7.0,D
2012-05-07,47.0,47.0,6.0,D
2012-05-08,47.0,47.0,6.0,D
2012-05-09,47.0,47.0,6.0,D
2012-05-10,47.0,47.0,6.0,D
2012-05-11,47.0,47.0,6.0,D
2012-05-12,47.0,47.0,6.0,D
2012-05-13,47.0,47.0,6.0,D
2012-04-30,48.0,46.0,6.0,D
2012-05-01,48.0,46.0,6.0,D
2012-05-02,48.0,46.0,6.0,D
2012-05-03,48.0,46.0,6.0,D
2012-05-04,48.0,46.0,6.0,D
2012-05-05,48.0,46.0,6.0,D
2012-05-06,48.0,46.0,6.0,D
2012-04-23,48.0,46.0,6.0,D
2012-04-24,48.0,46.0,6.0,D
2012-04-25,48.0,46.0,6.0,D
2012-04-26,48.0,46.0,6.0,D
2012-04-27,48.0,46.0,6.0,D
2012-04-28,48.0,46.0,6.0,D
2012-04-29,48.0,46.0,6.0,D
2012-04-16,48.0,46.0,6.0,D
2012-04-17,48.0,46.0,6.0,D
2012-04-18,48.0,46.0,6.0,D
2012-04-19,48.0,46.0,6.0,D
2012-04-20,48.0,46.0,6.0,D
2012-04-21,48.0,46.0,6.0,D
2012-04-22,48.0,46.0,6.0,D
